Player Hand,Dealer Card,Claude Choice,Gemini Choice,GPT Choice
"[""5"", ""8""]",2,hit,hit,stand
"[""5"", ""8""]",2,hit,hit,stand
"[""5"", ""8""]",2,hit,hit,stand
"[""5"", ""8""]",2,hit,hit,stand
"[""5"", ""8""]",2,hit,hit,stand
"[""5"", ""8""]",2,hit,hit,stand
"[""K"", ""5""]",8,hit,stand,hit
"[""K"", ""5""]",8,hit,stand,hit
"[""K"", ""5""]",8,hit,stand,hit
"[""K"", ""5""]",8,hit,stand,hit
"[""K"", ""5""]",8,hit,stand,hit
"[""K"", ""5""]",8,hit,stand,hit
"[""K"", ""5""]",8,hit,stand,hit
"[""K"", ""5""]",8,hit,stand,hit
"[""Q"", ""5""]",Q,hit,hit,surrender
"[""Q"", ""5""]",Q,hit,hit,surrender
"[""Q"", ""5""]",Q,hit,hit,surrender
"[""Q"", ""5""]",Q,hit,hit,surrender
"[""Q"", ""5""]",Q,hit,hit,surrender
"[""Q"", ""5""]",Q,hit,hit,surrender
"[""Q"", ""5""]",Q,hit,hit,surrender
"[""Q"", ""5""]",Q,hit,hit,surrender
"[""Q"", ""5""]",Q,hit,hit,surrender
"[""Q"", ""5""]",Q,hit,hit,surrender
"[""Q"", ""5""]",Q,hit,hit,surrender
"[""Q"", ""5""]",Q,hit,hit,surrender
"[""3"", ""7""]",5,hit,double down,double down
"[""3"", ""7""]",5,hit,double down,double down
"[""3"", ""7""]",5,hit,double down,double down
"[""3"", ""7""]",5,hit,double down,double down
"[""3"", ""7""]",5,hit,double down,double down
"[""3"", ""7""]",5,hit,double down,double down
"[""A"", ""A""]",7,split,Split,split
"[""A"", ""A""]",7,split,Split,split
"[""A"", ""A""]",7,split,Split,split
"[""A"", ""A""]",7,split,Split,split
"[""A"", ""A""]",7,split,split,split
"[""A"", ""9""]",5,stand,double down,stand
"[""A"", ""9""]",5,stand,double down,stand
"[""A"", ""9""]",5,stand,double down,stand
"[""A"", ""9""]",5,stand,double down,stand
"[""8"", ""4""]",7,hit,hit,hit
"[""8"", ""4""]",7,hit,hit,hit
"[""8"", ""4""]",7,hit,hit,hit
"[""3"", ""3""]",9,hit,split,Hit
"[""3"", ""3""]",9,hit,split,Hit
"[""3"", ""3""]",9,hit,split,Hit
"[""3"", ""3""]",9,hit,split,Hit
"[""3"", ""3""]",9,hit,split,Hit
"[""3"", ""3""]",9,hit,split,Hit
"[""Q"", ""4""]",7,hit,hit,hit
"[""Q"", ""4""]",7,hit,hit,hit
"[""Q"", ""4""]",7,hit,hit,hit
"[""Q"", ""4""]",7,hit,hit,hit
"[""4"", ""A""]",6,hit,double down,double down
"[""4"", ""A""]",6,hit,double down,double down
"[""4"", ""A""]",6,hit,double down,double down
"[""4"", ""6""]",10,hit,hit,double down
"[""4"", ""6""]",10,hit,hit,hit
"[""4"", ""6""]",10,hit,hit,hit
"[""7"", ""5""]",2,hit,double down,hit
"[""7"", ""5""]",2,hit,double down,hit
"[""7"", ""5""]",2,hit,double down,hit
"[""7"", ""5""]",2,hit,double down,hit
"[""7"", ""5""]",2,hit,double down,hit
"[""7"", ""5""]",2,hit,double down,hit
"[""9"", ""6""]",4,hit,double down,stand
"[""9"", ""6""]",4,hit,double down,stand
"[""9"", ""6""]",4,hit,double down,stand
"[""9"", ""6""]",4,hit,double down,stand
"[""9"", ""6""]",4,hit,double down,stand
"[""9"", ""6""]",4,hit,double down,stand
"[""4"", ""9""]",9,hit,double down,hit
"[""A"", ""J""]",K,stand,stand,stand
"[""A"", ""J""]",K,stand,stand,stand
"[""A"", ""J""]",K,stand,stand,stand
"[""A"", ""J""]",K,stand,stand,stand
"[""A"", ""J""]",K,stand,stand,stand
"[""A"", ""J""]",K,stand,stand,stand
"[""A"", ""J""]",K,stand,stand,stand
"[""A"", ""J""]",K,stand,stand,stand
"[""8"", ""J""]",10,hit,stand,stand
"[""8"", ""J""]",10,hit,stand,stand
"[""8"", ""J""]",10,hit,stand,stand
"[""8"", ""J""]",10,hit,stand,stand
"[""8"", ""J""]",10,hit,stand,stand
"[""8"", ""J""]",10,hit,stand,stand
"[""9"", ""6""]",8,hit,double down,hit
"[""9"", ""6""]",8,hit,double down,hit
"[""9"", ""6""]",8,hit,double down,hit
"[""9"", ""6""]",8,hit,double down,hit
"[""9"", ""6""]",8,hit,double down,hit
"[""9"", ""6""]",8,hit,double down,hit
"[""9"", ""6""]",8,hit,double down,hit
"[""9"", ""6""]",8,hit,double down,hit
"[""9"", ""6""]",8,hit,double down,hit
"[""9"", ""6""]",8,hit,double down,hit
"[""9"", ""6""]",8,hit,double down,hit
"[""9"", ""6""]",8,hit,double down,hit
"[""9"", ""6""]",8,hit,double down,hit
"[""9"", ""6""]",8,hit,double down,hit
"[""9"", ""6""]",8,hit,double down,hit
"[""J"", ""4""]",7,hit,hit,hit
"[""J"", ""4""]",7,hit,hit,hit
"[""J"", ""4""]",7,hit,hit,hit
"[""J"", ""4""]",7,hit,hit,hit
"[""J"", ""4""]",7,hit,hit,hit
"[""J"", ""4""]",7,hit,hit,hit
"[""J"", ""4""]",7,hit,hit,hit
"[""J"", ""4""]",7,hit,hit,hit
"[""J"", ""4""]",7,hit,hit,hit
"[""J"", ""4""]",7,hit,hit,hit
"[""J"", ""4""]",7,hit,hit,hit
"[""J"", ""4""]",7,hit,hit,hit
"[""J"", ""4""]",7,hit,hit,hit
"[""J"", ""4""]",7,hit,hit,hit
"[""J"", ""4""]",7,hit,hit,hit
"[""J"", ""4""]",7,hit,hit,hit
"[""J"", ""4""]",7,hit,hit,hit
"[""J"", ""4""]",7,hit,hit,hit
"[""J"", ""4""]",7,hit,hit,hit
"[""J"", ""4""]",7,hit,hit,hit
"[""J"", ""4""]",7,hit,hit,hit
"[""J"", ""4""]",7,hit,hit,hit
"[""J"", ""4""]",7,hit,hit,hit
"[""J"", ""4""]",7,hit,hit,hit
"[""J"", ""4""]",7,hit,hit,hit
"[""J"", ""4""]",7,hit,hit,hit
"[""J"", ""4""]",7,hit,hit,hit
"[""J"", ""4""]",7,hit,hit,hit
"[""J"", ""4""]",7,hit,hit,hit
"[""J"", ""4""]",7,hit,hit,hit
"[""J"", ""4""]",7,hit,hit,hit
"[""J"", ""4""]",7,hit,hit,hit
"[""J"", ""4""]",7,hit,hit,hit
"[""5"", ""5""]",8,split,split,double down
"[""5"", ""5""]",8,split,split,double down
"[""5"", ""5""]",8,split,split,double down
"[""5"", ""5""]",8,split,split,double down
"[""5"", ""5""]",8,split,split,double down
"[""5"", ""5""]",8,split,split,double down
"[""2"", ""7""]",Q,hit,hit,hit
"[""2"", ""7""]",Q,hit,hit,hit
"[""2"", ""7""]",Q,hit,hit,hit
"[""2"", ""7""]",Q,hit,hit,hit
"[""2"", ""7""]",Q,hit,hit,hit
"[""2"", ""7""]",Q,hit,hit,hit
"[""J"", ""8""]",4,stand,double down,stand
"[""3"", ""5""]",J,hit,double down,hit
"[""3"", ""5""]",J,hit,hit,hit
"[""3"", ""5""]",J,hit,hit,hit
"[""10"", ""Q""]",K,stand,stand,stand
"[""10"", ""Q""]",K,stand,stand,stand
"[""10"", ""Q""]",K,stand,stand,stand
"[""10"", ""Q""]",K,stand,stand,stand
"[""10"", ""Q""]",K,stand,stand,stand
"[""10"", ""Q""]",K,stand,stand,stand
"[""10"", ""Q""]",K,stand,stand,stand
"[""10"", ""Q""]",K,stand,stand,stand
"[""10"", ""Q""]",K,stand,stand,stand
"[""10"", ""Q""]",K,stand,stand,stand
"[""10"", ""Q""]",K,stand,stand,stand
"[""10"", ""Q""]",K,stand,stand,stand
"[""10"", ""Q""]",K,stand,stand,stand
"[""10"", ""Q""]",K,stand,stand,stand
"[""10"", ""Q""]",K,stand,stand,stand
"[""6"", ""A""]",K,hit,double down,hit
"[""6"", ""A""]",K,hit,double down,hit
"[""6"", ""A""]",K,hit,double down,hit
"[""6"", ""A""]",K,hit,double down,hit
"[""6"", ""A""]",K,hit,double down,hit
"[""6"", ""A""]",K,hit,double down,hit
"[""6"", ""A""]",K,hit,double down,hit
"[""6"", ""A""]",K,hit,double down,hit
"[""6"", ""A""]",K,hit,double down,hit
"[""J"", ""10""]",9,stand,stand,stand
"[""J"", ""10""]",9,stand,stand,stand
"[""J"", ""10""]",9,stand,stand,stand
"[""J"", ""10""]",9,stand,stand,stand
"[""J"", ""10""]",9,stand,stand,stand
"[""J"", ""10""]",9,stand,stand,stand
"[""J"", ""10""]",9,stand,stand,stand
"[""J"", ""10""]",9,stand,stand,stand
"[""J"", ""10""]",9,stand,stand,stand
"[""J"", ""10""]",9,stand,stand,stand
"[""10"", ""3""]",7,hit,double down,hit
"[""10"", ""3""]",7,hit,double down,hit
"[""10"", ""3""]",7,hit,hit,hit
"[""10"", ""3""]",7,hit,hit,hit
"[""10"", ""3""]",7,hit,hit,hit
"[""10"", ""3""]",7,hit,hit,hit
"[""5"", ""Q""]",8,hit,double down,surrender
"[""5"", ""Q""]",8,hit,double down,surrender
"[""5"", ""Q""]",8,hit,double down,surrender
"[""5"", ""Q""]",8,hit,hit,surrender
"[""2"", ""8""]",9,hit,hit,double down
"[""2"", ""8""]",9,hit,hit,double down
"[""2"", ""8""]",9,hit,hit,double down
"[""2"", ""8""]",9,hit,hit,double down
"[""2"", ""8""]",9,hit,hit,double down
"[""2"", ""8""]",9,hit,hit,double down
"[""2"", ""8""]",9,hit,hit,double down
"[""2"", ""8""]",9,hit,hit,double down
"[""2"", ""9""]",9,hit,double down,double down
"[""2"", ""9""]",9,hit,double down,double down
"[""2"", ""9""]",9,hit,double down,double down
"[""2"", ""9""]",9,hit,double down,double down
"[""2"", ""9""]",9,hit,double down,double down
"[""K"", ""A""]",Q,stand,Stand,stand
"[""K"", ""A""]",Q,stand,Stand,stand
"[""K"", ""A""]",Q,stand,Stand,stand
"[""K"", ""A""]",Q,stand,Stand,stand
"[""K"", ""A""]",Q,stand,stand,stand
"[""K"", ""A""]",Q,stand,stand,stand
"[""K"", ""A""]",Q,stand,stand,stand
"[""K"", ""A""]",Q,stand,stand,stand
"[""K"", ""A""]",Q,stand,stand,stand
"[""K"", ""A""]",Q,stand,stand,stand
"[""6"", ""K""]",J,hit,stand,surrender
"[""6"", ""K""]",J,hit,stand,surrender
"[""6"", ""K""]",J,hit,stand,surrender
"[""6"", ""K""]",J,hit,stand,surrender
"[""6"", ""K""]",J,hit,stand,surrender
"[""6"", ""K""]",J,hit,stand,surrender
"[""6"", ""K""]",J,hit,stand,surrender
"[""J"", ""4""]",8,hit,hit,hit
"[""J"", ""4""]",8,hit,hit,hit
"[""J"", ""4""]",8,hit,hit,hit
"[""Q"", ""3""]",6,hit,double down,stand
"[""Q"", ""3""]",6,hit,double down,stand
"[""Q"", ""3""]",6,hit,double down,stand
"[""7"", ""10""]",J,stand,stand,stand
"[""7"", ""10""]",J,stand,stand,stand
"[""7"", ""10""]",J,stand,stand,stand
"[""7"", ""10""]",J,stand,stand,stand
"[""7"", ""10""]",J,stand,stand,stand
"[""7"", ""10""]",J,stand,stand,stand
"[""7"", ""10""]",J,stand,stand,stand
"[""7"", ""10""]",J,stand,stand,stand
"[""4"", ""10""]",A,hit,double down,surrender
"[""A"", ""Q""]",9,stand,stand,stand
"[""A"", ""Q""]",9,stand,stand,stand
"[""A"", ""Q""]",9,stand,stand,stand
"[""A"", ""Q""]",9,stand,stand,stand
"[""A"", ""Q""]",9,stand,stand,stand
"[""A"", ""Q""]",9,stand,stand,stand
"[""A"", ""Q""]",9,stand,stand,stand
"[""A"", ""Q""]",9,stand,stand,stand
"[""A"", ""Q""]",9,stand,stand,stand
"[""A"", ""Q""]",9,stand,stand,stand
"[""A"", ""Q""]",9,stand,stand,stand
"[""A"", ""Q""]",9,stand,stand,stand
"[""A"", ""Q""]",9,stand,stand,stand
"[""A"", ""Q""]",9,stand,stand,stand
"[""A"", ""Q""]",9,stand,stand,stand
"[""A"", ""Q""]",9,stand,stand,stand
"[""A"", ""Q""]",9,stand,stand,stand
"[""A"", ""Q""]",9,stand,stand,stand
"[""3"", ""3""]",A,split,Split,hit
"[""3"", ""3""]",A,split,Split,surrender
"[""3"", ""3""]",A,split,Split,surrender
"[""3"", ""3""]",A,split,Split,hit
"[""3"", ""3""]",A,split,Split,surrender
"[""3"", ""3""]",A,split,Split,surrender
"[""3"", ""3""]",A,split,Split,hit
"[""3"", ""3""]",A,split,Split,surrender
"[""3"", ""3""]",A,split,Split,surrender
"[""3"", ""3""]",A,split,split,hit
"[""3"", ""3""]",A,split,split,surrender
"[""3"", ""3""]",A,split,split,surrender
"[""3"", ""3""]",A,split,split,hit
"[""3"", ""3""]",A,split,split,surrender
"[""3"", ""3""]",A,split,split,surrender
"[""3"", ""5""]",10,hit,hit,hit
"[""3"", ""5""]",10,hit,hit,hit
"[""3"", ""5""]",10,hit,hit,hit
"[""3"", ""5""]",10,hit,hit,hit
"[""3"", ""5""]",10,hit,hit,hit
"[""K"", ""2""]",9,hit,hit,hit
"[""6"", ""3""]",10,hit,hit,hit
"[""6"", ""3""]",10,hit,hit,hit
"[""6"", ""3""]",10,hit,hit,hit
"[""6"", ""3""]",10,hit,hit,hit
"[""6"", ""3""]",10,hit,hit,hit
"[""6"", ""3""]",10,hit,hit,hit
"[""6"", ""3""]",10,hit,hit,hit
"[""6"", ""3""]",10,hit,hit,hit
"[""6"", ""3""]",10,hit,hit,hit
"[""6"", ""3""]",10,hit,hit,hit
"[""6"", ""3""]",10,hit,hit,hit
"[""6"", ""3""]",10,hit,hit,hit
"[""6"", ""3""]",10,hit,hit,hit
"[""6"", ""3""]",10,hit,hit,hit
"[""6"", ""3""]",10,hit,hit,hit
"[""7"", ""10""]",8,stand,stand,stand
"[""7"", ""10""]",8,stand,stand,stand
"[""7"", ""10""]",8,stand,stand,stand
"[""7"", ""10""]",8,stand,stand,stand
"[""7"", ""10""]",8,stand,stand,stand
"[""4"", ""7""]",4,hit,double down,double down
"[""4"", ""7""]",4,hit,double down,double down
"[""4"", ""7""]",4,hit,double down,double down
"[""4"", ""7""]",4,hit,double down,double down
"[""4"", ""7""]",4,hit,double down,double down
"[""4"", ""7""]",4,hit,double down,double down
"[""8"", ""5""]",9,hit,hit,hit
"[""8"", ""5""]",9,hit,hit,hit
"[""6"", ""4""]",8,hit,hit,Double Down
"[""6"", ""4""]",8,hit,hit,double down
"[""6"", ""4""]",8,hit,hit,double down
"[""6"", ""4""]",8,hit,hit,Double Down
"[""6"", ""4""]",8,hit,hit,double down
"[""6"", ""4""]",8,hit,hit,double down
"[""6"", ""4""]",8,hit,hit,Double Down
"[""6"", ""4""]",8,hit,hit,double down
"[""6"", ""4""]",8,hit,hit,double down
"[""6"", ""4""]",8,hit,hit,Double Down
"[""6"", ""4""]",8,hit,hit,double down
"[""6"", ""4""]",8,hit,hit,double down
"[""6"", ""4""]",8,hit,hit,Double Down
"[""6"", ""4""]",8,hit,hit,double down
"[""6"", ""4""]",8,hit,hit,double down
"[""6"", ""4""]",8,hit,hit,Double Down
"[""6"", ""4""]",8,hit,hit,double down
"[""6"", ""4""]",8,hit,hit,double down
"[""6"", ""4""]",8,hit,hit,Double Down
"[""6"", ""4""]",8,hit,hit,double down
"[""6"", ""4""]",8,hit,hit,double down
"[""10"", ""7""]",4,stand,stand,stand
"[""10"", ""7""]",4,stand,stand,stand
"[""10"", ""7""]",4,stand,stand,stand
"[""10"", ""7""]",4,stand,stand,stand
"[""5"", ""3""]",4,hit,double down,hit
"[""5"", ""3""]",4,hit,double down,hit
"[""5"", ""3""]",4,hit,double down,hit
"[""5"", ""3""]",4,hit,double down,hit
"[""5"", ""3""]",4,hit,double down,hit
"[""5"", ""3""]",4,hit,double down,hit
"[""5"", ""3""]",4,hit,double down,hit
"[""5"", ""3""]",4,hit,double down,hit
"[""5"", ""3""]",4,hit,double down,hit
"[""5"", ""3""]",4,hit,double down,hit
"[""5"", ""3""]",4,hit,double down,hit
"[""5"", ""3""]",4,hit,double down,hit
"[""K"", ""2""]",3,hit,double down,STAND
"[""K"", ""2""]",3,hit,double down,hit
"[""K"", ""2""]",3,hit,double down,hit
"[""K"", ""2""]",3,hit,double down,STAND
"[""K"", ""2""]",3,hit,double down,hit
"[""K"", ""2""]",3,hit,double down,hit
"[""K"", ""2""]",3,hit,double down,STAND
"[""K"", ""2""]",3,hit,double down,hit
"[""K"", ""2""]",3,hit,double down,hit
"[""K"", ""2""]",3,hit,double down,STAND
"[""K"", ""2""]",3,hit,double down,hit
"[""K"", ""2""]",3,hit,double down,hit
"[""3"", ""7""]",A,hit,double down,hit
"[""3"", ""7""]",A,hit,double down,hit
"[""3"", ""7""]",A,hit,double down,hit
"[""3"", ""7""]",A,hit,double down,hit
"[""3"", ""7""]",A,hit,double down,hit
"[""6"", ""Q""]",3,hit,double down,stand
"[""6"", ""Q""]",3,hit,double down,stand
"[""6"", ""Q""]",3,hit,double down,stand
"[""6"", ""Q""]",3,hit,double down,stand
"[""6"", ""Q""]",3,hit,double down,stand
"[""6"", ""Q""]",3,hit,double down,stand
"[""6"", ""Q""]",3,hit,double down,stand
"[""6"", ""Q""]",3,hit,double down,stand
"[""J"", ""10""]",2,stand,stand,stand
"[""J"", ""10""]",2,stand,stand,stand
"[""J"", ""10""]",2,stand,stand,stand
"[""J"", ""10""]",2,stand,stand,stand
"[""J"", ""10""]",2,stand,stand,stand
"[""J"", ""10""]",2,stand,stand,stand
"[""J"", ""10""]",2,stand,stand,stand
"[""J"", ""10""]",2,stand,stand,stand
"[""J"", ""10""]",2,stand,stand,stand
"[""J"", ""10""]",2,stand,stand,stand
"[""J"", ""10""]",2,stand,stand,stand
"[""J"", ""10""]",2,stand,stand,stand
"[""6"", ""2""]",3,hit,double down,Double Down
"[""6"", ""2""]",3,hit,double down,hit
"[""3"", ""10""]",2,hit,double down,stand
"[""3"", ""10""]",2,hit,double down,stand
"[""3"", ""10""]",2,hit,double down,stand
"[""3"", ""10""]",2,hit,double down,stand
"[""3"", ""10""]",2,hit,double down,stand
"[""3"", ""10""]",2,hit,double down,stand
"[""3"", ""10""]",2,hit,double down,stand
"[""3"", ""10""]",2,hit,double down,stand
"[""3"", ""10""]",2,hit,double down,stand
"[""3"", ""10""]",2,hit,double down,stand
"[""3"", ""10""]",2,hit,double down,stand
"[""3"", ""10""]",2,hit,double down,stand
"[""3"", ""10""]",2,hit,double down,stand
"[""3"", ""10""]",2,hit,double down,stand
"[""3"", ""10""]",2,hit,double down,stand
"[""3"", ""10""]",2,hit,double down,stand
"[""8"", ""6""]",2,hit,hit,stand
"[""8"", ""6""]",2,hit,hit,stand
"[""8"", ""6""]",2,hit,hit,stand
"[""8"", ""6""]",2,hit,hit,stand
"[""8"", ""6""]",2,hit,hit,stand
"[""8"", ""6""]",2,hit,hit,stand
"[""8"", ""6""]",2,hit,hit,stand
"[""8"", ""6""]",2,hit,hit,stand
"[""8"", ""6""]",2,hit,hit,stand
"[""8"", ""6""]",2,hit,hit,stand
"[""2"", ""2""]",3,split,split,split
"[""2"", ""2""]",3,split,split,split
"[""2"", ""2""]",3,split,split,split
"[""2"", ""2""]",3,split,split,split
"[""J"", ""6""]",K,hit,hit,surrender
"[""J"", ""6""]",K,hit,hit,surrender
"[""J"", ""6""]",K,hit,hit,surrender
"[""J"", ""6""]",K,hit,hit,surrender
"[""J"", ""6""]",K,hit,hit,surrender
"[""J"", ""6""]",K,hit,hit,surrender
"[""J"", ""6""]",K,hit,hit,surrender
"[""J"", ""6""]",K,hit,hit,surrender
"[""J"", ""6""]",K,hit,hit,surrender
"[""J"", ""6""]",K,hit,hit,surrender
"[""J"", ""6""]",K,hit,hit,surrender
"[""J"", ""6""]",K,hit,hit,surrender
"[""J"", ""6""]",K,hit,hit,surrender
"[""J"", ""6""]",K,hit,hit,surrender
"[""J"", ""6""]",K,hit,hit,surrender
"[""J"", ""6""]",K,hit,hit,surrender
"[""J"", ""6""]",K,hit,hit,surrender
"[""J"", ""6""]",K,hit,hit,surrender
"[""8"", ""A""]",2,hit,double down,stand
"[""8"", ""A""]",2,hit,double down,stand
"[""8"", ""A""]",2,hit,double down,stand
"[""8"", ""A""]",2,hit,double down,stand
"[""3"", ""10""]",8,hit,double down,Hit
"[""3"", ""10""]",8,hit,double down,hit
"[""3"", ""10""]",8,hit,double down,hit
"[""3"", ""10""]",8,hit,double down,Hit
"[""3"", ""10""]",8,hit,double down,hit
"[""3"", ""10""]",8,hit,double down,hit
"[""3"", ""10""]",8,hit,double_down,Hit
"[""3"", ""10""]",8,hit,double_down,hit
"[""3"", ""10""]",8,hit,double_down,hit
"[""3"", ""10""]",8,hit,double_down,Hit
"[""3"", ""10""]",8,hit,double_down,hit
"[""3"", ""10""]",8,hit,double_down,hit
"[""4"", ""7""]",6,hit,double down,double down
"[""4"", ""7""]",6,hit,double down,double down
"[""4"", ""7""]",6,hit,double down,double down
"[""7"", ""6""]",3,hit,double down,stand
"[""7"", ""6""]",3,hit,double down,stand
"[""7"", ""6""]",3,hit,double down,stand
"[""7"", ""6""]",3,hit,double down,stand
"[""7"", ""6""]",3,hit,double down,stand
"[""7"", ""6""]",3,hit,double down,stand
"[""7"", ""6""]",3,hit,double down,stand
"[""7"", ""6""]",3,hit,double down,stand
"[""7"", ""6""]",3,hit,double down,stand
"[""7"", ""6""]",3,hit,double down,stand
"[""10"", ""9""]",A,stand,stand,stand
"[""10"", ""9""]",A,stand,stand,stand
"[""10"", ""9""]",A,stand,stand,stand
"[""10"", ""9""]",A,stand,stand,stand
"[""7"", ""2""]",6,hit,double down,double down
"[""7"", ""2""]",6,hit,double down,double down
"[""7"", ""2""]",6,hit,double down,double down
"[""7"", ""2""]",6,hit,double down,double down
"[""7"", ""2""]",6,hit,double down,double down
"[""7"", ""2""]",6,hit,double down,double down
"[""9"", ""K""]",6,stand,double down,stand
"[""9"", ""K""]",6,stand,double down,stand
"[""2"", ""3""]",3,hit,double down,double down
"[""2"", ""3""]",3,hit,double down,hit
"[""2"", ""3""]",3,hit,double down,double down
"[""2"", ""3""]",3,hit,double down,hit
"[""2"", ""3""]",3,hit,double down,double down
"[""2"", ""3""]",3,hit,double down,hit
"[""2"", ""3""]",3,hit,double down,double down
"[""2"", ""3""]",3,hit,double down,hit
"[""2"", ""3""]",3,hit,double down,double down
"[""2"", ""3""]",3,hit,double down,hit
"[""2"", ""3""]",3,hit,double down,double down
"[""2"", ""3""]",3,hit,double down,hit
"[""8"", ""A""]",9,hit,double down,stand
"[""8"", ""A""]",9,hit,double down,stand
"[""8"", ""A""]",9,hit,double down,stand
"[""8"", ""A""]",9,hit,double down,stand
"[""8"", ""A""]",9,hit,double down,stand
"[""8"", ""A""]",9,hit,double down,stand
"[""8"", ""A""]",9,hit,double down,stand
"[""8"", ""A""]",9,hit,double down,stand
"[""8"", ""A""]",9,hit,double down,stand
"[""8"", ""A""]",9,hit,double down,stand
"[""8"", ""A""]",9,hit,double down,stand
"[""8"", ""A""]",9,hit,double down,stand
"[""A"", ""J""]",4,stand,double down,stand
"[""A"", ""J""]",4,stand,double down,stand
"[""A"", ""J""]",4,stand,double down,stand
"[""A"", ""J""]",4,stand,double down,stand
"[""A"", ""J""]",4,stand,double down,stand
"[""A"", ""J""]",4,stand,double down,stand
"[""A"", ""J""]",4,stand,double down,stand
"[""A"", ""J""]",4,stand,double down,stand
"[""A"", ""J""]",4,stand,double down,stand
"[""A"", ""J""]",4,stand,double down,stand
"[""A"", ""J""]",4,stand,double down,stand
"[""A"", ""J""]",4,stand,double down,stand
"[""A"", ""J""]",4,stand,double down,stand
"[""A"", ""J""]",4,stand,double down,stand
"[""A"", ""6""]",J,hit,double down,hit
"[""A"", ""6""]",J,hit,double down,hit
"[""A"", ""6""]",J,hit,double down,hit
"[""A"", ""6""]",J,hit,double down,hit
"[""A"", ""6""]",J,hit,double down,hit
"[""A"", ""6""]",J,hit,double down,hit
"[""A"", ""6""]",J,hit,double down,hit
"[""A"", ""6""]",J,hit,double down,hit
"[""A"", ""6""]",J,hit,double down,hit
"[""A"", ""A""]",6,split,split,split
"[""A"", ""A""]",6,split,split,split
"[""A"", ""A""]",6,split,split,split
"[""A"", ""A""]",6,split,split,split
"[""A"", ""A""]",6,split,split,split
"[""4"", ""7""]",Q,hit,double down,double down
"[""4"", ""7""]",Q,hit,double down,double down
"[""4"", ""7""]",Q,hit,hit,double down
"[""Q"", ""10""]",7,stand,stand,stand
"[""Q"", ""10""]",7,stand,stand,stand
"[""Q"", ""10""]",7,stand,stand,stand
"[""Q"", ""10""]",7,stand,stand,stand
"[""Q"", ""10""]",7,stand,stand,stand
"[""Q"", ""10""]",7,stand,stand,stand
"[""Q"", ""10""]",7,stand,stand,stand
"[""Q"", ""10""]",7,stand,stand,stand
"[""Q"", ""10""]",7,stand,stand,stand
"[""Q"", ""10""]",7,stand,stand,stand
"[""Q"", ""10""]",7,stand,stand,stand
"[""Q"", ""10""]",7,stand,stand,stand
"[""Q"", ""10""]",7,stand,stand,stand
"[""Q"", ""10""]",7,stand,stand,stand
"[""Q"", ""10""]",7,stand,stand,stand
"[""7"", ""4""]",5,hit,double down,double down
